               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 152,            0.024839,           0.0065642,           0.0030625,             0.95191,             0.93718,             0.96865,             0.66742,            0.028027,           0.0083889,           0.0071786,           0.0025255,           0.0025255,           0.0025255
                 153,            0.024991,           0.0066678,           0.0030196,             0.95588,             0.93461,             0.96875,             0.66775,            0.028023,           0.0083891,           0.0071824,            0.002476,            0.002476,            0.002476
                 154,             0.02481,           0.0066996,           0.0030756,             0.95196,             0.93721,             0.96873,             0.66776,            0.028017,           0.0083891,           0.0071876,           0.0024265,           0.0024265,           0.0024265
                 155,            0.024683,           0.0065957,           0.0030073,             0.95188,             0.93723,             0.96882,             0.66762,            0.028008,           0.0083863,           0.0071923,            0.002377,            0.002377,            0.002377
                 156,            0.024781,           0.0066859,           0.0029479,             0.95176,             0.93832,             0.96887,             0.66773,            0.028003,           0.0083848,           0.0071977,           0.0023275,           0.0023275,           0.0023275
                 157,            0.024872,           0.0067971,           0.0030371,             0.95177,              0.9384,             0.96898,             0.66833,            0.027999,           0.0083845,           0.0071997,            0.002278,            0.002278,            0.002278
                 158,            0.024729,           0.0066634,            0.003042,             0.95188,             0.93956,             0.96902,             0.66815,            0.027995,           0.0083827,           0.0071978,           0.0022285,           0.0022285,           0.0022285
                 159,            0.024734,           0.0066705,           0.0028062,             0.95187,             0.93956,             0.96904,             0.66793,             0.02799,            0.008381,           0.0072026,            0.002179,            0.002179,            0.002179
                 160,            0.024485,           0.0066337,           0.0028328,             0.95218,              0.9384,             0.96899,             0.66793,            0.027985,           0.0083799,           0.0072096,           0.0021295,           0.0021295,           0.0021295
                 161,            0.024459,           0.0065448,           0.0029047,             0.95224,              0.9384,             0.96898,             0.66854,            0.027978,           0.0083787,           0.0072197,             0.00208,             0.00208,             0.00208
                 162,            0.024455,           0.0065809,           0.0027741,             0.95829,             0.93466,             0.96883,             0.66823,            0.027973,           0.0083763,            0.007226,           0.0020305,           0.0020305,           0.0020305
                 163,            0.024341,           0.0066866,           0.0026643,             0.95833,             0.93454,              0.9688,              0.6684,            0.027966,           0.0083747,           0.0072372,            0.001981,            0.001981,            0.001981
                 164,            0.024375,           0.0066011,           0.0028996,             0.95832,             0.93442,             0.96887,             0.66839,             0.02796,           0.0083737,           0.0072467,           0.0019315,           0.0019315,           0.0019315
                 165,            0.024253,           0.0065024,           0.0028839,             0.95537,             0.93715,              0.9689,             0.66874,            0.027955,           0.0083713,           0.0072541,            0.001882,            0.001882,            0.001882
                 166,            0.024074,           0.0065833,           0.0027447,             0.95543,             0.93718,             0.96887,             0.66861,             0.02795,           0.0083711,           0.0072612,           0.0018325,           0.0018325,           0.0018325
                 167,            0.024025,           0.0065821,           0.0026983,              0.9572,             0.93704,             0.96906,             0.66835,            0.027945,           0.0083686,           0.0072709,            0.001783,            0.001783,            0.001783
                 168,            0.024012,           0.0065036,           0.0025417,             0.95892,             0.93664,             0.96907,              0.6686,             0.02794,           0.0083667,           0.0072837,           0.0017335,           0.0017335,           0.0017335
                 169,            0.024034,           0.0064833,            0.002811,             0.96014,             0.93643,              0.9691,             0.66896,            0.027935,           0.0083651,           0.0072899,            0.001684,            0.001684,            0.001684
                 170,            0.023826,           0.0064324,           0.0025779,             0.95914,             0.93636,             0.96914,             0.66906,            0.027932,           0.0083637,           0.0073032,           0.0016345,           0.0016345,           0.0016345
                 171,             0.02395,           0.0065234,           0.0026185,              0.9633,              0.9336,             0.96899,             0.66872,            0.027931,           0.0083641,           0.0073222,            0.001585,            0.001585,            0.001585
                 172,            0.023824,           0.0064938,           0.0026141,             0.96342,             0.93331,             0.96903,             0.66852,            0.027931,           0.0083645,           0.0073319,           0.0015355,           0.0015355,           0.0015355
                 173,            0.023762,           0.0064472,           0.0025738,             0.96583,             0.93235,             0.96902,             0.66894,            0.027927,            0.008364,           0.0073435,            0.001486,            0.001486,            0.001486
                 174,            0.023708,           0.0065418,            0.002554,             0.96586,             0.93199,             0.96899,             0.66877,            0.027923,           0.0083633,           0.0073522,           0.0014365,           0.0014365,           0.0014365
                 175,            0.023623,           0.0064512,            0.002508,             0.95949,             0.93663,             0.96904,             0.66879,             0.02792,           0.0083623,           0.0073635,            0.001387,            0.001387,            0.001387
                 176,            0.023533,            0.006506,           0.0024352,              0.9595,              0.9367,             0.96905,             0.66921,            0.027916,           0.0083626,           0.0073741,           0.0013375,           0.0013375,           0.0013375
                 177,            0.023444,           0.0064836,           0.0024057,             0.96479,             0.93233,             0.96928,             0.66894,            0.027912,            0.008361,           0.0073803,            0.001288,            0.001288,            0.001288
                 178,            0.023419,           0.0064491,           0.0024004,             0.95925,             0.93666,             0.96932,             0.66985,            0.027907,           0.0083597,           0.0073915,           0.0012385,           0.0012385,           0.0012385
                 179,             0.02322,           0.0064635,           0.0024425,              0.9633,             0.93283,              0.9694,             0.67002,            0.027903,           0.0083589,           0.0074033,            0.001189,            0.001189,            0.001189
                 180,            0.023195,           0.0063357,           0.0023825,             0.96319,             0.93253,             0.96944,             0.67028,            0.027901,           0.0083574,           0.0074165,           0.0011395,           0.0011395,           0.0011395
                 181,            0.023291,           0.0063508,           0.0023413,             0.95708,             0.93759,             0.96953,             0.67067,            0.027896,           0.0083561,           0.0074258,             0.00109,             0.00109,             0.00109
                 182,            0.023201,           0.0064205,           0.0023101,             0.96374,             0.93134,             0.96949,             0.67062,            0.027894,           0.0083557,            0.007439,           0.0010405,           0.0010405,           0.0010405
                 183,            0.023033,             0.00639,           0.0021989,             0.96258,             0.93316,             0.96953,             0.67097,            0.027891,           0.0083544,           0.0074527,            0.000991,            0.000991,            0.000991
                 184,            0.023052,           0.0064492,           0.0022332,             0.96132,             0.93455,             0.96954,             0.67076,            0.027888,           0.0083543,           0.0074701,           0.0009415,           0.0009415,           0.0009415
                 185,            0.022965,           0.0063758,           0.0022247,              0.9618,             0.93455,             0.96942,             0.67059,            0.027886,           0.0083538,           0.0074847,            0.000892,            0.000892,            0.000892
                 186,            0.023008,           0.0063049,            0.002217,             0.96205,              0.9345,             0.96946,             0.67073,            0.027881,           0.0083544,           0.0074984,           0.0008425,           0.0008425,           0.0008425
                 187,            0.022806,             0.00637,           0.0021073,             0.96206,             0.93439,             0.96942,             0.67023,            0.027881,           0.0083549,           0.0075179,            0.000793,            0.000793,            0.000793
                 188,            0.022741,           0.0062923,           0.0021247,              0.9608,             0.93438,             0.96942,             0.67021,            0.027879,           0.0083552,           0.0075383,           0.0007435,           0.0007435,           0.0007435
                 189,              0.0226,           0.0063587,           0.0020548,             0.96326,             0.93225,             0.96942,             0.66967,            0.027878,           0.0083547,           0.0075579,            0.000694,            0.000694,            0.000694
                 190,            0.022528,           0.0062507,           0.0021087,             0.96092,             0.93426,             0.96935,             0.66961,            0.027877,           0.0083557,           0.0075749,           0.0006445,           0.0006445,           0.0006445
                 191,            0.022483,           0.0063498,           0.0019672,             0.95965,             0.93413,             0.96936,              0.6699,            0.027874,           0.0083548,           0.0075948,            0.000595,            0.000595,            0.000595
                 192,            0.022326,           0.0062067,           0.0020309,             0.96161,             0.93222,             0.96943,             0.67017,             0.02787,           0.0083555,           0.0076165,           0.0005455,           0.0005455,           0.0005455
                 193,            0.022385,           0.0062812,           0.0018962,             0.96162,               0.932,             0.96924,             0.67039,            0.027867,           0.0083552,           0.0076413,            0.000496,            0.000496,            0.000496
                 194,             0.02228,           0.0062051,           0.0019787,             0.96188,              0.9308,             0.96909,              0.6706,            0.027862,           0.0083564,           0.0076658,           0.0004465,           0.0004465,           0.0004465
                 195,            0.022026,           0.0061746,           0.0018368,              0.9621,             0.92952,              0.9692,             0.67092,            0.027856,           0.0083568,           0.0076879,            0.000397,            0.000397,            0.000397
                 196,            0.022233,           0.0062173,           0.0020479,             0.96323,             0.92828,             0.96902,             0.67078,             0.02785,            0.008357,            0.007712,           0.0003475,           0.0003475,           0.0003475
                 197,             0.02211,            0.006188,           0.0018079,             0.95716,             0.93257,              0.9689,             0.67032,            0.027846,           0.0083568,           0.0077416,            0.000298,            0.000298,            0.000298
                 198,            0.021861,           0.0061608,           0.0018429,             0.96486,             0.92628,             0.96884,             0.67082,            0.027842,           0.0083577,           0.0077709,           0.0002485,           0.0002485,           0.0002485
                 199,            0.021971,           0.0061316,           0.0018305,             0.96479,             0.92597,             0.96874,             0.67032,            0.027838,           0.0083579,           0.0077963,            0.000199,            0.000199,            0.000199
